ID,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
social_2101447_amusement_Benny&Joon,0.08127,0.051254,0,0.044056,0.01295,0.106741,0.031733,0.000104,0.017939,0.007242,0.073993,0.235408,0,0.060441,0.037104,0,0.14728,0.238393,0,0
social_2101447_amusement_SomethingAboutMary,0.370716,0.165659,0.11646,0.047359,0.236592,0.178495,0.090042,0.263629,0.307999,0.422921,0.214413,0.560216,0,0.218639,0.132747,0,0.526524,0.258105,0.033489,0
social_2101447_amusement_SomethingAboutMary(2),0.092611,0.059253,0.039847,0.041678,0.002789,0.026817,0.045996,0.014836,0.00621,0.046385,0.067157,0.203254,0,0.102359,0.045982,0,0.146779,0.271305,0,0
social_2101447_fear_BlairWitchProject,0.151269,0.15302,0.085303,0.051832,0.276328,0.280384,0.083458,0.209589,0.208104,0.280229,0.181141,0.524319,0,0.143202,0.272447,0,0.367327,0.31757,0.025086,0
social_2101447_fear_CopyCat,0.232069,0.093571,0.062639,0.063215,0.219077,0.400867,0.055352,0.249129,0.147936,0.182052,0.388365,1.087781,0,0.122541,0.222918,0,0.294511,0.524695,0.106438,0
social_2101447_fear_Misery,0.187397,0.07584,0.060618,0.063619,0.04897,0.115261,0.061758,0.054656,0.088882,0.087803,0.135857,0.483754,0,0.118291,0.139986,0,0.297913,0.343318,0.014629,0
social_2101447_fear_TheShining,0.107161,0.058003,0.391251,0.046729,0.015307,0.047005,0.058221,0.306175,0.052755,0.046499,0.165275,0.55128,0,0.127743,0.15039,0,0.295358,0.364171,0.000844,0
social_2101447_neutral_Blue(1),0.060019,0.040998,0.002561,0.024953,0.000113,0.020226,0.021375,0,0.015461,0.036911,0.077533,0.20742,0,0.087834,0.063465,0,0.118362,0.194595,0,0
social_2101447_neutral_Blue(2),0.089314,0.058976,0.000808,0.029323,0.160545,0.016786,0.028017,0,0.055,0,0.096645,0.4075,0,0.058637,0.044897,0,0.13656,0.179013,0,0
social_2101447_neutral_Blue(3),0.08408,0.047555,0.003964,0.041737,0.000077,0.039202,0.05305,0.000335,0,0.002008,0.09314,0.280502,0,0.09009,0.106345,0,0.239665,0.209601,0,0
social_2101447_neutral_TheLover,0.113965,0.105609,0.323861,0.075087,0.000696,0.007183,0.042113,0.001852,0.014939,0.040226,0.130261,0.216443,0,0.062104,0.063461,0,0.35513,0.347661,0.005217,0
social_2101713_amusement_AFishCalledWanda,0.078379,0.038987,0.328397,0.033343,0.310753,0.219736,0.083325,0.067098,0.412167,0.259345,0.092116,0.292164,0,0.171415,0.056581,0,0.207066,0.208325,0.006151,0
social_2101713_amusement_Benny&Joon,0.082129,0.076211,0.300642,0.03982,0.144882,0.177976,0.07481,0.061682,0.26297,0.146065,0.10341,0.293823,0,0.173793,0.155531,0,0.184623,0.426361,0.02929,0
social_2101713_amusement_SomethingAboutMary,0.0809,0.05336,0.151776,0.03869,0.42686,0.32324,0.074586,0.099898,0.644979,0.341781,0.078926,0.271,0,0.180505,0.066407,0,0.365686,0.294371,0.002381,0
social_2101713_amusement_SomethingAboutMary(2),0.077759,0.043833,0.364043,0.046494,0.408071,0.274076,0.071459,0.164872,0.587295,0.314438,0.077287,0.299061,0,0.197883,0.125095,0,0.243189,0.372282,0.011605,0
social_2101713_fear_BlairWitchProject,0.070236,0.042962,0.509267,0.033599,0.022773,0.157679,0.078146,0.148904,0.058865,0.029298,0.089961,0.460719,0,0.153192,0.120334,0,0.319078,0.41771,0.001686,0
social_2101713_fear_CopyCat,0.067093,0.047674,0.493955,0.034039,0.002464,0.08524,0.032913,0.062392,0.01338,0.012344,0.071662,0.34394,0,0.203907,0.107539,0,0.12668,0.18044,0.007186,0
social_2101713_fear_Misery,0.113772,0.065539,0.258199,0.044135,0.286538,0.372332,0.099959,0.257909,0.489192,0.252991,0.11501,0.39104,0,0.244557,0.274364,0,0.415441,0.492742,0.074255,0
social_2101713_fear_TheShining,0.131488,0.057403,0.327121,0.046164,0.04221,0.162031,0.078436,0.042358,0.078385,0.035295,0.096709,0.333414,0,0.23401,0.091114,0,0.236973,0.358193,0.0245,0
social_2101713_neutral_Blue(1),0.049815,0.03613,0.331204,0.037907,0.023148,0.312056,0.04437,0.000278,0.113704,0.32713,0.082574,0.342037,0,0.331093,0.13687,0,0.179019,0.448463,0.224074,0
social_2101713_neutral_Blue(2),0.064,0.03256,0.020951,0.031476,0,0.000133,0.028356,0,0,0.004729,0.078818,0.181476,0,0.090702,0.043493,0,0.118604,0.171058,0,0
social_2101713_neutral_Blue(3),0.1136,0.039236,0.30777,0.045818,0.000218,0.140473,0.031394,0.000521,0.070994,0.121309,0.139891,0.359733,0,0.237188,0.137721,0,0.15057,0.345358,0.099394,0
social_2101713_neutral_TheLover,0.061561,0.033245,0.235276,0.031367,0.006816,0.01651,0.041847,0.073878,0.026245,0.035571,0.111184,0.411031,0,0.181051,0.181622,0,0.176245,0.238949,0,0
social_2110074_amusement_AFishCalledWanda,0.127041,0.111799,0.125636,0.02941,1.482129,0.983942,0.036174,0.458679,1.326497,0.552207,0.130647,0.551261,0,0.13207,0.158096,0,0.739318,0.364624,0,0
social_2110074_amusement_Benny&Joon,0.243979,0.073223,0.117335,0.05081,1.279338,0.880958,0.052571,0.438157,1.320892,0.846456,0.283768,0.327574,0,0.1562,0.082495,0,0.551966,0.282757,0.006616,0
social_2110074_amusement_SomethingAboutMary,0.140404,0.09193,0.136739,0.037061,1.797628,1.219288,0.063426,1.127244,1.597178,1.002222,0.103736,0.527265,0,0.096252,0.109908,0,0.864395,0.449215,0.009405,0
social_2110074_amusement_SomethingAboutMary(2),0.175879,0.140684,0.198797,0.044351,1.118217,1.277041,0.100042,0.587486,1.0845,0.575315,0.201311,0.63206,0,0.165611,0.159618,0,0.735554,0.637029,0.07017,0
social_2110074_fear_BlairWitchProject,0.169551,0.115523,0.153666,0.053648,0.824442,0.626832,0.073874,0.341424,0.832998,0.411375,0.230135,0.540325,0,0.117499,0.169978,0,0.714466,0.717685,0.022772,0
social_2110074_fear_CopyCat,0.194045,0.155214,0.168847,0.032151,1.48051,1.301413,0.049916,0.667138,1.432596,0.645931,0.246148,0.312111,0,0.068709,0.062531,0,0.405312,0.28637,0,0
social_2110074_fear_Misery,0.27086,0.115982,0.386028,0.117417,1.160469,0.918508,0.064304,0.506965,1.057337,0.793072,0.350145,0.372626,0,0.104625,0.138095,0,0.48566,0.423306,0.023742,0
social_2110074_fear_TheShining,0.264732,0.091478,0.181746,0.062936,0.768223,0.77231,0.066311,0.663846,0.812078,0.512697,0.764651,0.909663,0,0.206556,0.251926,0,0.873235,1.128234,0.045893,0
social_2110074_neutral_Blue(1),0.145036,0.045748,0.207281,0.032591,0.961277,0.780219,0.1375,0.312299,0.886588,0.988321,0.266642,0.30938,0,0.111387,0.16146,0,0.193412,0.197555,0,0
social_2110074_neutral_Blue(2),0.119021,0.052286,0.143763,0.031459,0.977402,0.920819,0.036317,0.388443,0.85427,0.95556,0.194173,0.299893,0,0.0596,0.090089,0,0.227206,0.166566,0,0
social_2110074_neutral_Blue(3),0.151074,0.06508,0.094204,0.124072,0.097294,0.371088,0.062851,0.094019,0.111021,0.178806,0.268077,0.406419,0,0.20004,0.140013,0,0.343966,0.304549,0,0
social_2110074_neutral_TheLover,0.142472,0.0484,0.043294,0.056825,0.627976,0.47508,0.035148,0.04492,0.35061,0.355326,0.105817,0.260305,0,0.131575,0.115504,0,0.221914,0.202108,0,0
social_2117947_amusement_AFishCalledWanda,0.188295,0.093584,0.227752,0.049784,0.005877,0.013957,0.043982,0.008851,0.009262,0.117549,0.110747,0.476072,0,0.060709,0.118071,0,0.450771,0.385848,0,0
social_2117947_amusement_Benny&Joon,0.131896,0.029897,0.042578,0.029865,0.002861,0.000946,0.027161,0.003254,0.003283,0.024522,0.080956,0.416933,0,0.073573,0.048227,0,0.220023,0.17813,0,0
social_2117947_amusement_SomethingAboutMary,0.125693,0.037514,0.002971,0.032043,0.051078,0.001061,0.062978,0.09408,0.114257,0.210033,0.106568,0.300043,0,0.114345,0.113982,0,0.378272,0.224457,0.000956,0
social_2117947_amusement_SomethingAboutMary(2),0.072842,0.072497,0.336124,0.043491,0.083565,0.021995,0.050557,0.063168,0.108285,0.456549,0.073978,0.307549,0,0.08186,0.076096,0,0.443279,0.435631,0,0
social_2117947_fear_BlairWitchProject,0.120241,0.04802,0.09754,0.043216,0.005374,0.000854,0.042405,0.004109,0.009986,0.059755,0.090159,0.265919,0,0.052312,0.121467,0,0.193257,0.219762,0,0
social_2117947_fear_CopyCat,0.235192,0.038896,0.029157,0.026398,0,0.000363,0.032987,0,0,0.030597,0.071672,0.210053,0,0.056729,0.043394,0,0.21349,0.227704,0,0
social_2117947_fear_Misery,0.21726,0.041338,0.003392,0.048623,0.077185,0.011207,0.057481,0.180315,0.117486,0.132049,0.107625,0.346695,0,0.114284,0.068194,0,0.714052,0.364993,0.000379,0
social_2117947_fear_TheShining,0.11923,0.045587,0.018662,0.033351,0.000988,0.003159,0.042265,0.001023,0.002421,0.046101,0.068179,0.34265,0,0.062875,0.115604,0,0.281116,0.257922,0,0
social_2117947_neutral_Blue(1),0.071421,0.026927,0.123623,0.026661,0.000124,0,0.02579,0.005098,0.005719,0.130036,0.082291,0.200533,0,0.05746,0.067194,0,0.146092,0.186128,0,0
social_2117947_neutral_Blue(2),0.082136,0.051748,0.040662,0.029426,0.081403,0.081412,0.05308,0.106417,0.137741,0.234034,0.059956,0.307705,0,0.065181,0.138508,0,0.467838,0.285684,0,0
social_2117947_neutral_Blue(3),0.156261,0.121134,0.180966,0.177465,0.018389,0.006261,0.048207,0.023543,0.061092,0.261106,0.193529,0.311849,0,0.130364,0.194622,0,0.286443,0.394986,0,0
social_2117947_neutral_TheLover,0.092771,0.033993,0.055723,0.035293,0.000318,0,0.032883,0,0.001248,0.082935,0.080215,0.208546,0,0.072857,0.07716,0,0.154122,0.300577,0,0
social_2117981_amusement_AFishCalledWanda,0.101471,0.046786,0.045572,0.048152,0.030377,0.553361,0.032587,0.038557,0.176895,0.098687,0.114928,0.334083,0,0.111844,0.121119,0,0.335991,0.28163,0,0
social_2117981_amusement_Benny&Joon,0.109039,0.060347,0.007259,0.073676,0,0.08388,0.032628,0.000889,0.016173,0.03668,0.11724,0.204136,0,0.067159,0.092359,0,0.124881,0.267825,0,0
social_2117981_amusement_SomethingAboutMary,0.919663,0.308708,0.003394,0.130081,0.191355,0.400407,0.148179,0.215015,0.539811,0.209041,0.237317,0.587739,0,0.029282,0.223497,0,0.605514,0.540736,0,0
social_2117981_amusement_SomethingAboutMary(2),0.185304,0.116353,0.002308,0.06396,0.191516,1.003162,0.082015,0.212982,0.603952,0.153805,0.099016,0.412804,0,0.096488,0.11487,0,0.50168,0.417483,0.015502,0
social_2117981_fear_BlairWitchProject,0.098374,0.059048,0.00004,0.064656,0.132567,0.406461,0.080352,0.137719,0.375384,0.086516,0.130957,0.276932,0,0.131039,0.098377,0,0.886485,0.253559,0.003322,0
social_2117981_fear_CopyCat,0.144732,0.05554,0.001166,0.021455,0.036251,0.203374,0.049294,0.053149,0.193689,0.065162,0.219021,0.441162,0,0.065498,0.075511,0,0.511677,0.264489,0.004681,0
social_2117981_fear_Misery,0.1061,0.054648,0.005335,0.089557,0.230283,0.622015,0.118688,0.27668,0.496254,0.23744,0.17839,0.51738,0,0.124547,0.089847,0,0.463966,0.31262,0.015834,0
social_2117981_fear_TheShining,0.137672,0.124224,0,0.028692,0.004224,0.067992,0.042484,0.002107,0.03937,0.010005,0.173659,0.180198,0,0.040108,0.046604,0,0.69357,0.6681,0,0
social_2117981_neutral_Blue(1),0.120764,0.063892,0.084153,0.052421,0,0.101043,0.02514,0,0,0.002458,0.075233,0.254674,0,0.047784,0.058734,0,0.439013,0.355251,0,0
social_2117981_neutral_Blue(2),0.112817,0.061646,0.010669,0.093151,0,0.269525,0.026954,0.000053,0.001373,0.009181,0.054745,0.248213,0,0.051523,0.060863,0,0.127174,0.27316,0,0
social_2117981_neutral_Blue(3),0.098917,0.045346,0.005092,0.051198,0.011935,0.172512,0.018203,0.01235,0.069309,0.087396,0.075691,0.299309,0,0.087535,0.038687,0,0.203456,0.210161,0.004608,0
social_2117981_neutral_TheLover,0.025482,0.036518,0,0.016518,0,0.049357,0.011982,0,0,0.084929,0.038054,0.395446,0,0.048107,0.039679,0,0.086464,0.12625,0,0
social_2123060_amusement_AFishCalledWanda,0.185275,0.079123,0.68587,0.047646,0.651884,1.727298,0.078677,0.318966,0.947751,0.804624,0.089614,0.4943,0,0.156664,0.166762,0,1.313774,0.665954,0,0
social_2123060_amusement_Benny&Joon,0.112361,0.052065,0.479766,0.04986,0.030694,1.059654,0.021115,0.000308,0.366443,0.782445,0.066979,0.176048,0,0.060377,0.034027,0,0.166979,0.164653,0,0
social_2123060_amusement_SomethingAboutMary,0.181527,0.07582,0.955327,0.111513,0.480438,1.401974,0.189905,0.324296,0.809493,0.943519,0.101918,0.690053,0,0.120454,0.068197,0,0.813334,0.435887,0,0
social_2123060_amusement_SomethingAboutMary(2),0.169762,0.067873,0.72799,0.051831,0.659422,1.564891,0.061087,0.456097,1.004613,0.78368,0.14764,0.393524,0,0.106305,0.162159,0,0.491486,0.330754,0.000993,0
social_2123060_fear_BlairWitchProject,0.213719,0.138225,0.690926,0.048308,1.55067,1.320355,0.071564,0.791811,1.647964,1.168378,0.072625,0.396076,0,0.079162,0.115856,0,0.230202,0.307443,0,0
social_2123060_fear_CopyCat,0.100283,0.055475,0.517238,0.040117,0.112473,0.825148,0.095486,0.074402,0.131106,0.333914,0.094255,0.374141,0,0.149815,0.052046,0,0.848183,0.285737,0,0
social_2123060_fear_Misery,0.151834,0.067632,0.98376,0.052174,0.213146,1.275667,0.15611,0.283089,0.263825,0.307059,0.292098,0.411819,0,0.188474,0.116909,0,0.849247,0.272002,0.009344,0
social_2123060_fear_TheShining,0.126093,0.089289,1.322536,0.031082,0.472289,1.775745,0.134037,0.577418,0.30987,0.269691,0.059539,0.377103,0,0.071535,0.089099,0,0.309582,0.228224,0,0
social_2123060_neutral_Blue(1),0.106792,0.030942,0.485815,0.036574,0,0.577228,0.02333,0,0,0.000166,0.04347,0.119067,0,0.031168,0.014813,0,0.089259,0.119538,0,0
social_2123060_neutral_Blue(2),0.09066,0.024604,0.808592,0.043829,0,0.301153,0.01853,0,0,0,0.035581,0.12904,0,0.028151,0.023407,0,0.093891,0.08669,0,0
social_2123060_neutral_Blue(3),0.070041,0.03853,0.569505,0.051181,0,0.607184,0.038887,0,0.004712,0.10908,0.056593,0.195769,0,0.073805,0.052212,0,0.145577,0.188915,0,0
social_2123060_neutral_TheLover,0.108159,0.030812,0.476362,0.041261,0,0.59229,0.024638,0,0,0,0.040928,0.099362,0,0.02842,0.016232,0,0.079768,0.118174,0,0
social_2131933_amusement_AFishCalledWanda,0.208788,0.089818,0.385899,0.063071,0.044272,0.042606,0.059324,0.018963,0.091412,0.076904,0.225316,0.362056,0,0.150375,0.138084,0,0.305563,0.321094,0.010368,0
social_2131933_amusement_Benny&Joon,0.105715,0.062379,0.425038,0.037609,0.002869,0.003462,0.091098,0.004518,0.009728,0.013034,0.102429,0.289797,0,0.07689,0.166289,0,0.368045,0.24176,0.01492,0
social_2131933_amusement_SomethingAboutMary,0.229247,0.089314,0.463003,0.062109,0.049035,0.013899,0.076354,0.068753,0.297146,0.272253,0.283045,1.007556,0,0.158585,0.163556,0,0.390912,1.549811,0,0
social_2131933_amusement_SomethingAboutMary(2),0.137327,0.097653,0.669635,0.051027,0.019371,0.009351,0.049641,0.013761,0.097737,0.079953,0.148508,0.343736,0,0.106267,0.112336,0,0.298385,0.400058,0,0
social_2131933_fear_BlairWitchProject,0.114753,0.05871,0.57061,0.063508,0.019632,0.003119,0.042367,0.041175,0.036501,0.044414,0.192024,0.323278,0,0.094301,0.13155,0,0.37923,0.323937,0,0
social_2131933_fear_CopyCat,0.421032,0.116176,0.4701,0.139372,0.07844,0.032075,0.14809,0.164077,0.449198,0.444348,0.526504,1.322986,0,0.076162,0.130666,0,0.720772,1.250932,0.002653,0
social_2131933_fear_Misery,0.208628,0.093267,0.455599,0.100635,0.069736,0.127286,0.110599,0.051937,0.165211,0.140848,0.169322,0.395422,0,0.168786,0.257961,0,0.291982,0.491823,0.028506,0
social_2131933_fear_TheShining,0.232801,0.085671,0.463601,0.03833,0.306493,0.019764,0.073437,0.14903,0.342813,0.639496,0.154485,0.570158,0,0.200148,0.103199,0,0.664191,0.548342,0.0016,0
social_2131933_neutral_Blue(1),0.107398,0.094485,0.614699,0.042563,0.001456,0.000641,0.021689,0.008893,0.010718,0.006796,0.171107,0.323864,0,0.146,0.099223,0,0.231748,0.293612,0,0
social_2131933_neutral_Blue(2),0.192371,0.072323,0.520354,0.091539,0.00262,0.003289,0.04608,0,0.014426,0.043518,0.14478,0.288212,0,0.089589,0.150698,0,0.252486,0.431864,0,0
social_2131933_neutral_Blue(3),0.074061,0.067421,0.439272,0.062579,0.000529,0.008743,0.028995,0.002196,0.004868,0,0.06381,0.412037,0,0.09422,0.219907,0,0.388955,0.545423,0,0
social_2131933_neutral_TheLover,0.250691,0.088155,0.527158,0.089494,0.042806,0.013803,0.077771,0.027279,0.199701,0.149145,0.190071,0.943105,0,0.110869,0.162386,0,0.2449,0.417151,0,0
social_2135023_amusement_AFishCalledWanda,0.199452,0.0704,0.000323,0.035928,0.02834,0.000828,0.056524,0.013473,0.494428,1.105612,0.209895,0.279553,0,0.277806,0.067773,0,0.317254,0.329415,0,0
social_2135023_amusement_Benny&Joon,0.074314,0.074751,0.002822,0.041137,0.018439,0.00795,0.045663,0.023131,0.063112,0.251196,0.08783,0.214207,0,0.056038,0.073584,0,0.224666,0.168905,0,0
social_2135023_amusement_SomethingAboutMary,0.081259,0.039518,0.005841,0.039801,0.055989,0.055807,0.030609,0.05865,0.368609,1.089547,0.093241,0.342929,0,0.054936,0.097503,0,0.328071,0.374102,0,0
social_2135023_amusement_SomethingAboutMary(2),0.187988,0.077047,0.009657,0.06194,0.192062,0.168353,0.12994,0.213322,0.539178,0.821436,0.35306,0.62534,0,0.237991,0.188322,0,0.397787,0.512742,0.020151,0
social_2135023_fear_BlairWitchProject,0.0821,0.059852,0.014736,0.039065,0.000452,0.000068,0.026321,0.000742,0.018286,0.392307,0.074087,0.337634,0,0.066817,0.132712,0,0.27658,0.282987,0,0
social_2135023_fear_CopyCat,0.067715,0.053322,0.001496,0.034841,0,0.000032,0.031582,0,0.010726,0.416736,0.067364,0.271335,0,0.060052,0.085662,0,0.331665,0.281054,0,0
social_2135023_fear_Misery,0.120891,0.054191,0.137879,0.056561,0.019486,0.008295,0.12967,0.022285,0.104051,0.65085,0.151734,0.405135,0,0.072379,0.115363,0,0.233133,0.336309,0.009836,0
social_2135023_fear_TheShining,0.069206,0.060029,0.003899,0.031798,0,0,0.047183,0.000331,0.008587,0.443357,0.077292,0.317575,0,0.05225,0.131409,0,0.169384,0.221034,0,0
social_2135023_neutral_Blue(1),0.058907,0.041926,0,0.025981,0,0,0.022204,0,0.003296,0.132611,0.026315,0.112611,0,0.023167,0.015,0,0.064,0.07237,0,0
social_2135023_neutral_Blue(2),0.080181,0.038589,0.002762,0.037833,0.001048,0.001935,0.038054,0.000444,0.066724,0.821452,0.084567,0.293901,0,0.10752,0.128347,0,0.173327,0.272177,0,0
social_2135023_neutral_Blue(3),0.05563,0.046275,0,0.024188,0,0,0.016162,0,0,0.103291,0.038347,0.089608,0,0.027381,0.028754,0,0.103403,0.082451,0,0
social_2135023_neutral_TheLover,0.06907,0.047658,0.002738,0.05523,0.001337,0.001775,0.031594,0.000086,0.045733,0.413529,0.122642,0.30939,0,0.055711,0.116717,0,0.229936,0.348588,0,0
social_2136353_amusement_AFishCalledWanda,0.128052,0.074967,0.22062,0.047953,0.427822,1.889093,0.09775,0.71083,0.34853,0.356747,0.279231,0.523429,0,0.145431,0.140739,0,0.660674,0.440218,0,0
social_2136353_amusement_Benny&Joon,0.141407,0.091087,0.396921,0.069532,0.650145,1.927857,0.079769,1.34056,0.491081,0.282675,0.258359,0.573827,0,0.094409,0.161641,0,0.546235,0.410634,0,0
social_2136353_amusement_SomethingAboutMary,0.15225,0.098513,0.622908,0.060419,0.57984,1.954554,0.120396,0.645048,0.28302,0.350782,0.224168,0.66969,0,0.137781,0.212097,0,0.565887,0.561399,0.008103,0
social_2136353_amusement_SomethingAboutMary(2),0.252574,0.162585,0.46472,0.051471,0.642166,1.669055,0.084282,0.728467,0.474932,0.678156,0.275291,0.553128,0,0.107455,0.207426,0,0.698611,0.700099,0.00509,0
social_2136353_fear_BlairWitchProject,0.151168,0.114662,0.584342,0.099566,0.128401,2.432183,0.084283,0.631928,0.033924,0.097828,0.138573,0.50332,0,0.128028,0.20373,0,0.639935,0.701048,0.001089,0
social_2136353_fear_CopyCat,0.159697,0.086662,0.582962,0.049659,0.045055,2.127199,0.071148,0.218814,0.028779,0.336888,0.201293,0.564674,0,0.135726,0.181435,0,0.318358,0.533695,0,0
social_2136353_fear_Misery,0.131119,0.08147,0.537048,0.064169,0.414841,1.674568,0.107115,1.552093,0.233759,0.27466,0.232034,0.758781,0,0.096184,0.259747,0,0.699304,0.771239,0.002216,0
social_2136353_fear_TheShining,0.137023,0.185017,0.225343,0.048376,0.094914,1.824583,0.079895,0.728921,0.074503,0.154566,0.228755,0.547442,0,0.094818,0.210146,0,0.356606,0.504795,0,0
social_2136353_neutral_Blue(1),0.054314,0.034134,0.113087,0.024224,0.696895,2.28287,0.045542,1.664477,0.45787,0.286065,0.172455,0.278159,0,0.075271,0.055668,0,0.344458,0.27444,0,0
social_2136353_neutral_Blue(2),0.18588,0.106946,0.210975,0.033528,0.038186,1.45639,0.110975,0.443245,0.059727,0.307584,0.196509,0.612106,0,0.114768,0.183774,0,0.532051,0.566162,0.003646,0
social_2136353_neutral_Blue(3),0.145315,0.079852,0.210939,0.05555,0.65796,2.770754,0.097219,0.465315,0.268232,0.524104,0.144054,0.504178,0,0.134388,0.21623,0,0.573498,0.78466,0,0
social_2136353_neutral_TheLover,0.090851,0.06433,0.593631,0.043682,0.214179,1.661879,0.073538,1.08096,0.106933,0.291634,0.146925,0.318559,0,0.086706,0.180059,0,0.513909,0.419933,0,0
social_2139587_amusement_AFishCalledWanda,0.170714,0.061265,1.395111,0.085868,0.153938,0.000325,0.077296,0.860212,1.381361,2.637649,0.097271,0.256543,0,0.093991,0.109138,0,0.302913,0.236603,0,0
social_2139587_amusement_Benny&Joon,0.112749,0.068548,1.168527,0.066272,0.039952,0.001625,0.054957,0.548896,0.852743,2.676906,0.190149,0.421565,0,0.081874,0.260979,0,0.478155,0.614255,0,0
social_2139587_amusement_SomethingAboutMary,0.17428,0.109299,1.568148,0.077385,0.327378,0.005645,0.078609,0.980522,1.483673,2.631736,0.147102,0.443531,0,0.081438,0.114062,0,0.61098,0.39987,0,0
social_2139587_amusement_SomethingAboutMary(2),0.199156,0.157155,1.556428,0.086667,0.4017,0.016474,0.055435,0.936991,1.294752,1.935162,0.225955,0.280686,0,0.102317,0.133707,0,0.62362,0.553709,0,0
social_2139587_fear_BlairWitchProject,0.191046,0.105575,1.575871,0.054539,0.131682,0.001499,0.096412,1.191723,0.985647,2.112512,0.214215,0.557749,0,0.126359,0.17548,0,0.870074,0.451709,0.001619,0
social_2139587_fear_CopyCat,0.228768,0.07364,1.60122,0.072514,0.389496,0.041901,0.093671,1.311671,1.468612,2.778612,0.242844,0.579378,0,0.142738,0.152486,0,0.730818,0.453796,0,0
social_2139587_fear_Misery,0.187035,0.120128,1.37622,0.14341,0.172565,0.009732,0.093891,0.854715,1.211113,2.968902,0.320585,0.56421,0,0.125319,0.235975,0,0.355026,0.499102,0.001703,0
social_2139587_fear_TheShining,0.176483,0.077381,1.428274,0.075325,0.593499,0.077754,0.058328,1.1746,1.667901,3.329914,0.20762,0.398671,0,0.101008,0.163641,0,0.42464,0.312176,0,0
social_2139587_neutral_Blue(1),0.119629,0.059536,1.835455,0.047866,0.054156,0.01885,0.026456,0.186586,0.705436,2.461039,0.361651,0.417699,0,0.054731,0.143673,0,0.236623,0.310241,0,0
social_2139587_neutral_Blue(2),0.124123,0.062866,1.733526,0.054096,0.02726,0.0016,0.073779,0.473282,1.004024,2.401673,0.123074,0.465588,0,0.076673,0.099991,0,0.396203,0.415443,0,0
social_2139587_neutral_Blue(3),0.219697,0.060711,1.098539,0.111987,0.532855,0.037737,0.074355,1.171697,1.773224,2.608342,0.238289,0.292132,0,0.076803,0.157908,0,1.047039,0.370474,0,0
social_2139587_neutral_TheLover,0.140924,0.070278,0.897291,0.054771,0.064969,0.000726,0.097336,0.235928,0.889561,2.568099,0.205794,0.481112,0,0.091381,0.094933,0,0.316771,0.586574,0,0
social_2140443_amusement_AFishCalledWanda,0.06811,0.039733,1.368953,0.035882,0.003479,0.000791,0.027691,0,0,0.000885,0.083475,0.288696,0,0.060738,0.119736,0,0.216096,0.285014,0,0
social_2140443_amusement_Benny&Joon,0.098614,0.061041,0.623411,0.080767,0.001317,0.004565,0.030302,0.000031,0.000107,0.000641,0.093106,0.339591,0,0.054253,0.100843,0,0.184058,0.195357,0,0
social_2140443_amusement_SomethingAboutMary,0.091681,0.040794,1.170952,0.053127,0.508502,0.084534,0.07052,0.525495,0.360341,0.413136,0.091879,0.415772,0,0.163563,0.089502,0,0.761066,0.43486,0,0
social_2140443_amusement_SomethingAboutMary(2),0.117171,0.078146,1.112417,0.042084,0.427837,0.117173,0.089328,0.332152,0.243667,0.292965,0.159808,0.737043,0,0.196065,0.076992,0,1.125873,0.26807,0.000271,0
social_2140443_fear_BlairWitchProject,0.160792,0.056494,0.882906,0.052227,0.00603,0.020332,0.057773,0.003762,0,0.000013,0.217632,0.354089,0,0.069713,0.073783,0,0.458153,0.22725,0,0
social_2140443_fear_CopyCat,0.193366,0.052913,1.185845,0.049143,0.049208,0.017811,0.045603,0.03776,0.030423,0.035365,0.174988,0.268527,0,0.076021,0.099897,0,0.875294,0.387106,0.000542,0
social_2140443_fear_Misery,0.137787,0.074266,1.27745,0.047447,0.2485,0.081507,0.067354,0.11363,0.081979,0.078119,0.127906,0.572638,0,0.082944,0.080113,0,1.069915,0.317698,0,0
social_2140443_fear_TheShining,0.109142,0.064162,0.688449,0.066514,0.299499,0.102631,0.12565,0.234745,0.188124,0.222401,0.130357,0.570816,0,0.193321,0.093891,0,0.865018,0.343506,0.006546,0
social_2140443_neutral_Blue(1),0.092011,0.033081,0.879188,0.044446,0,0.000517,0.036144,0,0,0,0.082528,0.246974,0,0.062177,0.057546,0,0.192749,0.176236,0,0
social_2140443_neutral_Blue(2),0.063746,0.039486,1.048197,0.036115,0,0.000601,0.041028,0,0,0.001228,0.093711,0.240392,0,0.074321,0.038354,0,0.173449,0.16696,0,0
social_2140443_neutral_Blue(3),0.097289,0.046331,1.303346,0.028818,0.102413,0.007512,0.040261,0.004067,0.011443,0.13658,0.092873,0.640634,0,0.145572,0.092985,0,0.84959,0.332624,0.042289,0
social_2140443_neutral_TheLover,0.071817,0.04035,1.055742,0.054198,0.001442,0,0.031493,0,0,0.001092,0.087304,0.350606,0,0.059206,0.080503,0,0.204462,0.171126,0,0
social_2142340_amusement_AFishCalledWanda,0.108755,0.063743,1.147691,0.03116,1.69189,0.332981,0.048731,0.752257,0.493314,0.947856,0.113873,0.305266,0,0.098089,0.072034,0,0.173341,0.244027,0,0
social_2142340_amusement_Benny&Joon,0.16679,0.118453,0.743617,0.038221,1.679637,0.167574,0.046818,0.464639,0.140138,0.33176,0.12663,0.327662,0,0.084648,0.104198,0,0.227777,0.275086,0,0
